url,yt_hash,transcript
https://www.juznevesti.com/Drushtvo/Profesor-Bozic-Od-objave-na-fejsbuku-do-grupe-koja-ohrabruje-Pirocanace-da-prijave-problem.sr.html,acbVEvDRgaE,"Pre skoro mesec dana jedna objava na Fejsbuku o kažnjavanju motocikliste iz Pirota postala je viralna. Darko Božić opisao je postupak policije na svom profilu, jer ga je pogodilo što kažnjavaju jednog čoveka na motoru, dok džipovi jure i niko ih ne zaustavlja. Mnoge Piroćance ova objava podstakla je da govore o problemima u gradu i to preko grupe koju je Božić pokrenuo - ""Glas Pirota"".
    Dok mnogi okreću glavu od problema, u strahu da ne izgube posao ili da se ne zamere nadležnima, profesor Tehničke škole iz Pirota Darko Božić detaljno je opisao kako jedan čovek za mnogo manji prekršaj u saobraćaju plaća kaznu, dok ostale „ne vide“.
    Tu objavu podelilo je stotine ljudi, što je Darku pomoglo da dođe do čoveka o kome je pisao jer je želeo da plati njegovu kaznu.
    Oni nisu reagovali na bahatu vožnju tih džipova, a zaustavili su čoveka u radničkom odelu i kaznili. Ja sam ga pronašao, upoznao. Njemu je bilo drago što sam to podelio. Hteo sam da platim kaznu u potpunosti, ali smo platili po pola – objanjava Božić.
    Nakon ove situacije, napravio je i grupu na Fejsbuku ""Glas Pirota"".
    Prvi korak je oslobađanje straha kod ljudi, jer problem ne može biti rešen ako se o njemu ne govori – dodaje Božić.
    Objašnjava da je kao profesor imao obavezu da objavi da se policija sklanja od bahatih moćnika, dok kako navodi „strogoću trenira“ nad običnim ljudima. O čemu je još Božić govorio, možete pogledati u emisiji 15 minuta.
"
https://www.juznevesti.com/Drushtvo/Jelena-Buhac-Radojcic-o-Diani-Budisavljevic-zeni-koja-je-spasila-Jasenovca.sr.html,c1oXbFocjXc,"Diana Budisavljević je nadmašila sve žene ovog sveta - rekla je u emisiji 15 minuta Jelena Buhač Radojčić, žena koja je zahvaljujući tome što je humanitarka spasila iz Jasenovca kada je imala 7 godina, dobila šansu da živi. Povod za njen dolazak u Vranje bio je otkrivanje murala Diani Budisavljević i Humanitarni bal za pomoć deci u tom gradu koja su od početka pandemije ostala bez roditelja. 
    Suština dobrotvorstva se, kaže, promenila mnogo u odnosu na vreme kada je ona bila devojčica i kada se završio rat, a ono što je Diana Budisavljević uradila tada, dala šansu hiljadama dece da žive, nemerljivo sa sadašnjom pomoći deci.
    Ovo je pomoć, a ona je dala živote deci. Promenilo se i dobrotvorstvo. Meni je jedino moja majka pomagala i niko više, niko se nije o meni brinuo. Ja nisam do 17 godina imala lutku kao dete, nisam se igrala sa decom, meni je sve to bilo uskraćeno. I ta majka koja se toliko mučila. Sad hrane ima u izobilju, ona nikada nije imala dovoljno da bi nas nahranila - priča Buhač Radojčić.
    U reakcijama na Jasenovac je tokom proteklih godina, kaže, najviše uznemirila izložba o Jasenovcu sa eksponatima koja je 2018. godine bila postavljena u Palati Ujedinjenih nacija u Njujorku, a zatim i u Kraljevu 2019. godine.
    Ali ništa ne može da se meri sa Vranjem i muralom Diane Budisavljević, jer ne zaboravite ni Austrija ne zna ništa o Diani Budisavljević, sada su počeli da pišu i traže šta je ona bila. Jedva smo se izborili na ploči koja je stavljena na njenu kuću, koja više nije njena, piše da su to srpska deca - kaže Buhač Radojčić.
    Pored svega što je preživela i bez obzira na tegobe koje je prate, presrećna je, kaže, što je živa i što je sačuvala identitet, produžila lozu, ali joj je jako teško da se seća svog života.
    Jelena Buhač Radojčić je u Drugom svetskom ratu izgubila 87 članova porodice i familije, a kako se seća Jasenovca možete pogledati u videu na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Debata-JV-Pritisci-na-medije-se-menjaju-od-tabloida-do-pokusaja-da-se-finansijski-uniste.sr.html,UXKg2C2U_RM,"Da pritisci na profesionalne medije ne jenjavaju, ali da se menjaju načini na koji se to radi - od etiketiranja novinara kao stranih plaćenika, povezivanja redakcije sa kriminalnim grupama, kontrola inspekcija, do tužbi protiv medija, kao i da je najnoviji način pokušavanje da se oni finansijski unište , složili su se učesnici debate ""Pritisci na medije – načini i posledice“ direktor vesti N1 Igor Božić, direktor iz Newsmax Adria Slobodan Georgijev, novinarka KRIK-a Jelena Radivojević i glavna i odgovorna urednica Južnih vesti Gordana Bjeletić.
    Razgovori sa advokatima zbog pretnji koje stižu na društvenim mrežama, natpisa u tabloidima, od funkcionera direktno i indirektno su svakodnevica u redakcijama koje ne posustaju pod političkim pritiscima. Pretnje nisu naivne, ali su oprezno upućene, objašnjava urednik N1 televizije Igor Božić.
    Ja vrlo često komuniciram sa advokatima našim koji mi kažu da kada neko kaže treba vas spaliti – to nije pretnja, već njegovo mišljenje, da je rekao ja bih vas spalio to bi bila pretnja. Tako da su oni pronašli model koji koriste da konstatno šire uznemirujuće poruke – navodi Božić.
    Kako navodi Slobodan Georgijev, vlast je shvatila na mediji ne odustaju zbog pritisaka, pa pokušava da ih uništi finansijski i to na dva načina.
    Ovde ima medija koji zavise direktno od donatora. Predsednik Srbije se direktno obraćao donatorima i tražio da im se ne daje nikakav novac, jer je totalno besmisleno finansirati lokalne medije kada vi za te pare možete da napraviti mostić u selu. On vodi tu kampanju i javno i interno kada se sastaje sa predstavnicima međunarodne zajednice – kaže Georgijev.
    Drugi način su tužbe, ističe Georgijev, poput onih koje je Milenijum tim podneo protiv nekih medija ili tužbe Kurira protiv KRIK-a.
    Medij koji je poslednjih meseci često na meti tabloida koji ga povezuju sa organizovanom kriminalnom grupom, ali i predstavnicima vlasti koji to isto tvrde, jeste KRIK. Novinarka ove redakcije Jelena Radivojević kaže da su ovim orkestriranim kampanjama uspeli da uznemire njihove porodice, kao i da da zbog tužbi koje dobijaju često novinari gube vreme na sastavljanje odgovora i odlaske na suđenja, umesto da se posvete istraživačkim pričama.
    Nažalost, ono što je možda i najproblematičnije je što se naviknete na sve te stvari. Naviknete se i da nema reakcije institucija, naviknete se i da smo sada od etiketirani od stranih plaćenika do članova organizovane kriminalne grupe - kaže Radivojevićeva.
    Prema rečima Gorane Bjeletić iz Južnih vesti, postoje dve dimenzije kada je reč o pritiscima na ovaj medij.
    Sa jedne strane mi smo realno ugroženi i stalno se izmišljaju neki novi načini pritisaka, a druga strana je da naš subjektivni osećaj nije takav. Naše novinare niko na ulici niko nije napao, zato što od svoje zajednice dobijamo podršku a ne pritiske, zato što kada krenemo na posao sretnete ljude na ulici i oni kažu samo napred i vi imate nekakvu iluziju da je sve u redu – navodi Gordana Bjeletić.
    Učesnici debate su zaključili da je odbrana gubljenje vremena, već da je najbolje rešenje nastaviti rad na pričama i postavljati pitanja.
    Šta su sve govorili o pritiscima i napadima na medije možete pogledati u emisiji na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Humanitarnim-balom-u-Vranju-za-decu-koja-su-u-pandemiji-ostala-bez-roditelja-porucili-uvek-je-srecniji-onaj-koji-daje.sr.html,c1oXbFocjXc,"Ovo vreme stradanja donelo je i nešto dobro, ljudi se okupljaju oko velike muke - reči su Nataše Stojiljković, jedne od 640 žena iz Ženskog solidarnog fronta, kojim je opisala suštinu Velikog humanitarnog bala za pomoć deci koja su od početka pandemije ostala bez roditelja, održanog sinoć u Vranju. 
    Idejni tvorac te akcije, zahvaljujući kojoj je je Vranje postalo i prvi grad u Srbiji sa obeležjem posvećenim Diani Budisavljević, Milica Anđelković Jovanović je i sama ostala bez oca za vreme pandemije, a pomoći drugima bio je, kaže, njen način da preživi.
    Sve je počelo od statusa na Fejsbuku, rekla je Anđelković Jovanović u emisiji 15 minuta, a zatim se formirala i grupa Ženski solidarni front, koja trenutno ima preko 640 članica različitog nivoa obrazovanja, različitih profesija, starosti.
    Znali smo da će život morati da se živi i nakon korone, samo nismo znali šta će nam doneti to vreme posle pika pandemije. Desilo se to da su mnoga deca ostala bez oca ili majke. Ja sam dete koje je ostalo bez oca za vreme pandemije i to je za mene koja sam tada imala 42 godine bio šok. Razmišljala sam ako je meni ovoliko teško, kako li je nekome ko ima 11,12,15 godina i ko je od roditelja morao da se oprosti na brzinu kao da sahranjuje kriminalca i onda sam shvatila da sve to mogu da preživim jedino ako imam podršku ljudi oko sebe i ako pomognem drugim ljudima koji nemaju moju snagu i moju energiju da shvate da nisu sami i da život mora da ide dalje - kaže Anđelković Jovanović.
    Broj umrlih od kovida i dece koja su iza njih ostala se, kaže, ne zna, a biće raspisan javni poziv i moći će da se prijave sva deca i porodice kojima je potrebna pomoć.
    Pomoć neće biti novčana, nego ćemo kroz individualne razgovore doći do toga šta je detetu i porodici najpotrebnije u tom trenutku i na šta mi možemo da odgovorimo u skladu sa sredstvima koja se budu prikupila - dodaje.
    Jedna od žena koja od početka bila uključena u organizaciju akcije Nataša Stojiljković kaže da je pandemija i vreme stradanja na kraju donelo i nešto dobro.
    Negde se ljudi okupljaju oko neke velike muke. Kao što je rekla Milica - izgubila je nekog, trebao joj je neko. Svi oni koji su nešto izgubili bili su upućeni na podršku i pomoć okoline i onih koji su prepoznavali njihovo stradanje. Ono što je svetlo je što su se ljudi okrenuli jedni drugima i krenuli da pomažu bez koristi. Uvek je srećniji onaj koji daje od onoga koji prima - kaže Stojiljković.
    O inicijativi da Vranje dobije mural sa likom heroine iz Drugog svetskog rata i kako je došlo do toga otkrivanju murala prisustvuje Jelena Buhač Radojičić, žena koju je heroina spasila iz Jasenovca, možete pogledati u emisiji na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Doktor-Dejan-Hristov-Stuka-i-nadlezni-se-prema-koroni-odnose-kako-da-ce-nestati-ako-je-ignorisu.sr.html,YtiVyNOM05k,"Broj zaraženih raste, vakcinacija protiv korone ne ide planiranim tokom, dok nadležni kao da ignorišu celu situaciju, kaže doktor Dejan Hristov, internista iz Niša koji je više puta radio u kovid zoni. Da bi, kada bi se testirali svi sa simptomoma kovida, broj inficiranih bio bi mnogo veći od zvanične brojke, upozorio je Hristov u emisiji ""15 minuta"".
    Država, Lekarska komora, Medicinski fakultet i druge nadležne institucije igronisanjem antivacinalnog pokreta doprinele su njegovom jačem delovanju, kaže Dejan Hristov i upozorava da je jedino veliki broj vakcinisanih rešenje da virus oslabi. Dodaje da je uvođenje propusnica za vakcinisane, kao što su uradile mnoge zemlje, jedno od rešenja.
    Ukoliko žellš da izađeš u kafić, odeš na koncert, živiš kao normalna ljudska osoba moraš da se vakcinišeš i pokažeš dokaz o vakcinaciji. Ako ne, sedi kući i nemoj da se družiš sa ljudima - poručuje Hristov.
    Smatra da nije dovoljno uvesti mere, već ih je potrebno i kontrolisati. Međutim, objašnjava Hristov, državu i propise niko ne poštuje - što možemo videti u prodavnicama, pekarama i taksi prevozu gde niko ne nosi maske.
    Prema koroni se odnosimo kao da će sama od sebe da nestane, ako budemo strpljivi i gledamo na drugu stranu to će neko da reši umesto nas. Makedonija, susedi za koje sam voleo da kažem da smo ozbiljnija država, uvodi green pass, nećete moći da uđete u restoran, bioskop ako niste vakcinisani - podseća Hristov.
    Hristov, koji je inače i deo niškog benda ""Liga izuzetnih džentlmena"" i pisac, govorio je u emisiji ""15 minuta"" i o svirkama, festivalima, ali i o posledicama neodgovornog ponašanja koje stižu sa novim talasom korone.
"
https://www.juznevesti.com/Drushtvo/Jova-Radovanovic-Dok-ne-nasmejem-ljude-nisam-nista-uradio.sr.html,s5CMMcA1Mqc,"Šta nedostaje na današnjoj televiziji, zašto nema dobrog dečijeg programa i koliko je važno okupiti porodicu ispred TV-a i nasmejati je, za emisiju 15 minuta govorio je Jova Radovanović. On je ovogodišnji dobitnik nagrade za životno delo Nišvill festivala, za koju navodi da mu posebno znači jer, ističe, tokom cele karijere nikada nije zanemario decu, smeh i džez muziku.
    „Dan počinje onda kada se nasmejete“, poručuje Jova Radovanović muzičar i umetnik kojeg je obožavala cela bivša Jugoslavija. Nijedna Nova godina nije prolazila njihovog programa, a emisije su spremali sa mnogo ljubavi, pažnje misleći na to da ih gleda na hiljade porodica.
    Mi se obraćamo porodici, prve dve pesme morale su da budu namenjene deci, onda i odraslima. Onda smo uvodili u šou program - kaže Radovanović.
    Nekada je dečiji program bio važan, danas ga skoro i nema. Prisećajući se stihova Ljubivoja Ršumovića podseća da su i veliki astronauti pre noša bili u raketama i da više pažnje moramo posvetiti najmlađima.
    Ja ne znam ko su sada ljudi koji brinu o dečijim pesmama. U to vreme su bili Duško Radović, Ljubivoje Ršumović – priseća se Radovanović.
    Sa bendom Sedmorica mladih radio je više od 30 godina, ali iako su imali ceo radni vek niko od njih nije stekao nacionalnu penziju. O čemu je još je još govorio Jova Radovanović možete pogledati u emisiji „15 minuta“.
"
https://www.juznevesti.com/Drushtvo/Smrtnost-u-Srbiji-u-2020-godini-124-veca-od-petogodisnjeg-proseka.sr.html,MwzywjsTT0o,"Upoređujući otvorene podatke istraživači Pravosudne baze “Jug” utvrdili su da je smrtnost u Srbiji prošle godine veća za 12,4 odsto u odnosu na prosečan broj umrlih u periodu od 2015. do 2019. godine. Jedan od istraživača i član programskog saveta Pravosudne baze Ivan Grujić kaže da je Srbija negde na sredini, dok je najbolje prošla Norveška koja nema povećan broj preminulih, dok je na začelju Albanija sa skoro za četvrtinu većom smrtnošću.
    Istraživači su se, kako kaže Grujić, u ovom istraživanju bavili skoro svim otvorenim podacima dostupnim u Srbiji, a naravno da je tema koja privlači najveću pažnju ona koja se tiče smrtnosti od korone.
    Mi smo prikupili podatke sa nacionalnih institucija koje se bave obradom zvaničnih statističkih podataka. Fokusirali smo se na Evropu i Severnu Ameriku. Nismo našli podatke svih evropskih država, već negde za polovinu i uporedili smo podatke iz Amerike i Kanade. Utvrdili smo da je u Srbiji u 2020. bilo 12,4 % više umrlih nego što je to bilo uobičajeno u prethodnom periodu. To je u našem istraživanju negde na sredini - kaže Grujić.
    



Grujić u studiju ""Južnih vesti""; foto: printscreenŠampion je Norveška sa -0,3% razlike u smrtnosti za period koji se upoređuje i ona suštinski nema nikakvu promenu u vreme korone. Sličan rezultat imaju Danska i Finska, ali ne i Švedska.
    Šveđani za koje znamo da su pokušali nešto drugačije, imaju više u odnosu na njihove komšije. Oni imaju uvećane od 7,9% - kaže Grujić.
    Grujić pojašnjava da procenat neminovno pokazuje koja se zemlja kako suočila sa virusom prošle godine, a teško je, kako kaže, proceniti šta je najvažniji faktor koji utiče na niži procenat. 



Deo rezultata do kojih su došli istraživači Pravosudne baze Jug
    Definitivno da je to kombinacija zdravstvenog sistema, način vođenja države tokom epidemije i krize, kulture i obrazaca ponašanja po državama. Ali Albanija ima izuzetno loš rezultat, jer četvrtina više mrtvih je ogroman skok. Da paradoks bude veći, u međuvremenu su i bili izbori u Albaniji, a vladajuća stranka je opet dobila vlast - kaže Grujić.
    U istraživanju su se Grujić i njegove kolege bavili i drugim otvorenim podacima, pre svega u pravosuđu, a sve ono što su otkrili i preporuke koje su dali javnim institucijama saopštiće na predstavljanju istraživanja u septembru koje će biti održano u skladu sa epidemiološkom situacijom.
    Otvoreni podaci se nalaze na ovom sajtu, a šta je sve tu dostupno građanima i institucijama pogledajte u emisiji “15 minuta”.
"
https://www.juznevesti.com/Drushtvo/Price-o-logoru-u-Nisu-primeru-prkosa-sloge-i-velikog-stradanja-u-novoj-knjizi-Nebojsa-Ozimica.sr.html,_9zD8JdezlE,"Koncentracioni logor koji se tokom Drugog svetskog rata nalazio u Nišu, primer je prkosa, sloge, jedinstva, ali i velikog stradanja koje ne sme biti zaboravljeno, podseća istoričar, književnik i kustos Narodnog muzeja Nebojša Ozimić koji je sve činjenice o ovom kompleksu sakupio u novoj knjizi ""80 godina memorijalnog kompleksa 12. februar"" koja izlazi do kraja godine.
    Kako se od logora došlo do memorijalnog kompleksa koji ima zadatak da čuva kulturu sećanja, Ozimić objašnjava kroz priče i istorijske činjenice koje je godinama sakupljao.
    Sama činjenica da postoji to interesovanje kod mlađih dovoljno govori o tome da postoji i potreba da se na jedan način sačuva uspomena na sve ono što se dogodilo i događalo u jednom periodu nacionalne istorije - kaže Ozimić.
    Kompleks godinama posećuju učenici i studenti iz srpskih škola, ali ovo mesto obilazi i veliki broj stranaca koji čine čak 70 odsto gostiju. Njima je ovo mesto zanimljivo zbog istorijskih činjenica.
    Ovaj logor se izdvaja od svih nacističkih logora po tome što je prvi logor u kome se odigralo organizovano bekstvo logoraša. Sama činjenica da vi nekoliko meseci nakon osnivanja imate organizovano bekstvo, ovde bežalo na samom početku kada je snaga okupatora bila u zenitu - podseća Ozimić.
    Ovo mesto je redak primer nekadašnjeg logora u Evropi koji je svakodnevno otvoren za posetioce. O čemu je još Nebojša Ozimić govorio možete pogledati u emisiji ""15 minuta"".
"
https://www.juznevesti.com/Drushtvo/Profesorka-Javor-Udare-groma-i-grad-je-moguce-predvideti-i-upozoriti-ljude.sr.html,RP4HDmVYmis,"Da vremenske neprilike poput grada i udara groma nekad ne možemo da sprečimo, ali možemo da izbegnemo, sačuvamo živote i smanjimo materijalnu štetu, poručuje profesorka Vesna Javor sa Katedre za energetiku Elektronskog fakulteta u Nišu. Šta je potrebno učiniti kada nas nevreme zadesi na otvorenom, a koje aparate treba ugasiti kada smo kod kuće, kao i koje sajtove pratiti kada je vreme nestabilno, Javor objašnjava u emisiji 15 minuta.
    Nišlije još zbrajaju štetu od grada koji je prošle nedelje uništio brojne automobile, a troškovi su mogli i da se izbegnu da je svirala sirena za opasnost, kaže profesorka Javor i dodaje da je potrebno da se ova vrsta uzbunjivanja vrati u upotrebu.
    Da li se nevreme približava može se proveriti i na komercijalnim sajtovima i uz aplikacije, ali i na sajtu Republičkog hidrometeorološkog zavoda.
    Grad bi trebalo da preduzme ako ništa drugo na sebe odgovornost za to da treba da ima sistem za uzbunjivanje odnosno alarmiranje ljudi kad nailazi takva vrsta nevremena. Zbog čega to kažem - zato što nije nemoguće to predvideti unapred, a dovoljno vam je pola sata ranije da vam je neko rekao grad će padati biće veličine ove ili one, može se proceniti. Mislim da je odgovornost gradskih vlasti da nešto preduzme - kaže Javor.
    Kaže da je u tom momentima potrebno udaljiti se od vodenih površina, ne kriti se ispod usamljenog drveta, dok mobilni telefon nije potrebno gasiti jer nema veze sa atmosferskim pražnjenjem. Savetuje takođe da treba čučnuti skupljenih nogu i odbaciti kišobran, ribarski štap ili svaki objekat koji ima metalnu šiljastu površinu.
    Profesorka objašnjava da je za sakrivanje potrebno birati što veće objekte, ali da ljude može zaštititi i automobil, dok treba da se udalje od motora ili bicikle.
    Kada smo u gradu ne treba izlaziti na balkone i terase, važno je isključiti ili se udaljiti od bilo kakvih električnih uređaja zato što uvek može da naiđe prenapon u instalacijama, što često dovodi i do požara. Ako smo napolju, važno je odabrati što veći objekat za sakrivanje, što veći objekat - to je bezbedniji - kaže Javor.
    O jasnim pravilima i uputstvima koja mogu sačuvati živote, profesorka Vesna Javor govorila je u emisiji 15 minuta koju možete pogledati na vrhu teksta.
"
https://www.juznevesti.com/Kultura/Price-na-dijalektu-mnoge-ljude-dovele-su-u-Zaplanje.sr.html,PFSd3XZTvgA,"Zbirkom priča Blag reč književnica i novinarka Negoslava Stanojević želela je da još jednom podseti na bogatstvo i vrednost specifičnog dijalekta kojim pripoveda o životu malobrojnih preostalih ljudi koji čuvaju zaplanjska sela. O tome kako su njene priče ljude podstakle da dođu u Zaplanje, autorka je govorila u emisiji 15 minuta.
    



Piše priče koje ljude dovode u Zaplanje""; Foto: JVObičaje, govor, navike i mudrosti ljudi u knjizi priča Baba Grozda, kroz čiji lik Stanojevićeva želi da doprinese očuvanju ovog specifičnog govora. Kako kaže, došlo je vreme da na sve te reči i akcente budemo ponosni, nakon što smo ih godinama stidljivo izgovarali. Priče na dijalektu piše godinama i uz pomoć rečnika čitaju ih širom bivše Jugoslavije.
    U početku su ljudi tražili rečnik. Ja na kraju i prve i druge knjige imam rečnik. Sad ga razumeju, čitaju, a ja sam i snimala da bi ušli u štos i čuli akcenat – kaže Stanojevićeva.
    Pričama govori o tome kako žive ljudi u zapuštenim i pustim selima, kojih je, kaže, nažalost sve manje.
    One baba Grozde koje pričaju baš tako, pošto mlađi već prihataju standardi jezik, te naše bake su nažalost poslednja generacija od kojih možemo da čujemo izvorni govor – priča autorka.
    Šta oni koji su odavno otišli iz sela u svet kažu o knjizi i kako zvuči kada autorka čita ove priče, možete pogledati u emisiji 15 minuta.
"
https://www.juznevesti.com/Drushtvo/143-godine-niske-Gimnazije-Stevan-Sremac-pre-pola-veka-skola-imala-samo-9-vukovaca.sr.html,KfKWnocf7Ec,"Mnogi sadašnji đaci nastaviće stopama nekada slavnih učenika Prve niške gimnazije Stevan Sremac, uvereni su profesori koji ponosno ističu da su, bez obzira na pandemiju, tokom prošle godine osvojili brojna prva mesta na republičkim takmičenjima. Škola obeležava 143 godine rada, a zajednička priprema proslave prijala je i profesorima i učenicima posle višemesečne onlajn nastave.
    



Nekadašnja učenica i profesorka fizike u penziji Vesna Janićijević; Foto: JVNekada su se đaci pomerali na hodniku kada profesor prolazi, obraćali se bojažljivo, ustajali kada uđe u učionicu, priseća se profesorka fizike Vesna Janićijević, koja je prvi put u Gimnaziju došla još 1972. kao učenica, početkom devedesetih se i zaposlila, a od ove godine zvanično je i u penziji i poručuje da je danas odnos mnogo opušteniji i prisniji, što ne znači da nema poštovanja.
    Ja bih izdvojila drugačiji i prisniji odnos profesora i učenika, mnogo veće interesovanje za probleme i pomoć u svemu tome. Nekad je bilo drugačije, profesori su bili nedodirljivi, sada je to mnogo izmenjeno – kaže Vesna Janićijević.
    



Osim na takmičenjima, đaci angažovani na brojnim projektima, kaže direktorka Jelena Milošević; Foto: JVŠkola čuva sve podatke o učenicima koji su školu upisali, a ono što je zanimljivo u godišnjacima je to da je nekada bilo mnogo manje vukovaca, učenici su padali godine, dok je danas statistika mnogo drugačija. Bez obzira na drugačije uslove nastave, učenici su na republičkim takmičenjima osvojili brojne nagrade.
    Pet republičkih mesta, prva tri iz istorije Srbije, treće mesto iz engleskog i geografije. Pokrili smo različite oblasti i doneli pet prvih mesta – ističe direktorka Jelena Milošević.
    



Škola nedostala svima, kaže Una Dimitrijević; Foto: JVUčenica drugog razreda Una Dimitrijević kaže da je priprema proslave pokazala koliko je svima nedostajala interakcija i da su brojni učenici i profesori bili angažovani u obeležavanju još jednog jubileja.
    Oseća se duh, stičemo sliku kako je biti u srednjoj školi. Prošle godine se nismo takoreći upoznali, sada se držimo zajedno – kaže Una Dimitrijević.
    Niš je prvu gimnaziju dobio zahvaljujući knezu Milanu Obrenoviću 1878. godine. Završili su je i Branko Miljković, Stanislav Binički, Bora Stanković, Vladislav Petković Dis i mnogi drugi.
    Šta o školi kažu zaposleni, penzionisani i učenici možete pogledati u emisiji 15 minuta u vrhu teksta.
"
https://www.juznevesti.com/Sport/Piksi-Juzna-pruga-protutnjala-Lisabonom-video.sr.html,FxvpyOsw9eU,"Morate da budete pobednik i da se ne predajete, kaže Dragan Stojković Piksi nekoliko dana nakon što je reprezentacija važnom pobedom u Portugalu obezbedila plasman na Svetsko prvenstvo u Kataru. Mnogi Piksija vide kao glavni faktor uspeha, ali u timu su bila još dvojica Nišlija - Andrija Živković i Nemanja Radonjić, pa zato selektor kaže da je južna pruga protutnjala Lisabonom.
    I ne samo Lisabonom, jer ako se pogleda tabela kvalifikacione grupe za SP, Srbija je ubedljivo prva i što je najvažnije - bez poraza.
    Piksi, ipak, kaže da stvari ne zavise samo od jednog čoveka, kao i da se puno toga promenilo od utakmice baraža za plasman na Evropsko prvenstvo protiv Škotske.
    Promenio se stil igre, promenila se atmosfera, promenilo se mnogo toga u svakom slučaju. Jedna visoka motivacija od strane igrača, Fudbalskog saveza, od strane stručnog štaba. Svi ljudi su bili zaista maksimalno posvećeni izazovima koji slede. Cilj nije nikada lako dostići, ali najvažnije da smo imali ideju i verovali - kaže Piksi.
    Mnogi su ključ pobede videli baš u tom južnjačkom mentalitetu, a niški pisac Dejan Stojiljković pisao je o “drskosti dečaka iz Pasi Poljane”.
    Bilo je pored selektora još južnjaka koji su upisali svoje minute u toj najbitnijoj utakmici sa srpski tim na “La Lužu”.
    Morate da budete pobednik, da se ne predajete. Da verujete u svoje ideje, u svoj rad i način razmišljanja. Da prenesete igračima. Ništa bez južne pruge. Južna pruga je protutnjala kroz Lisabon. Drago mi je da su momci iz Niša i ovog kraja i odlično su se snašli - kaže Piksi.
    Šta misli o tome što je trenutno verovatno jedan od najvoljenijih Nišlija, o predlogu za nagradu “11. januar”, ali i da li će reprezentacija zaigrati na niškom stadionu - ovom ili novom, pogledajte u intervjuu u tekstu.
    Podsetimo, selektor reprezentacije Srbije juče je bio u Surdulici gde je dobio mural na stadionu FK Radnika, a bio je i gost ministra Novice Tončeva.
"
https://www.juznevesti.com/Kultura/Srdjan-Dragojevic-Cesce-smene-vlasti-doprinele-bi-napretku-drustva.sr.html,x2eOJEf8vUA,"Film Nebesa, čija je premijera održana i u Nišu predstavlja alegoriju o hrišćanstvu i prema rečima reditelja Srđana Dragojevića dopada se i ateistima i vernicima iz suprotnih razloga. Šta je o filmu, ali i o stanju u društvu Dragojević govorio između dve premijere, možete pogledati u emisiji 15 minuta.
    Za reditelja filma vera i hrišćanstvo bile su naročito izazovne teme koje je želeo da razotkrije, jer je njegova sestra još pre 25 godina rešila da se zamonaši i stalno je razmišljao o toj njenoj odluci.
    Ja lično verujem da je kod nas hrišćanstvo prihvaćeno na nivou rituala, samo slave slave, Božić i Uskrs ne razmišljajući o suštini – kaže Dragojević.
    Kroz film razmatra i složene društvene odnose, položaj društva kroz nekoliko decenija i poručuje da bi češće promene lidera dobro došle Srbiji.
    Jedno društvo ima uzlazne i silazne putanje, nema neprestanog rasta. Svako se suočava sa problemima. I ovo naše može se reći da u određenom smislu napreduje, kada bi bilo prilike za češću smenu vlasti i demokratskije izbore, to bi doprinelo napretku – ističe Dragojević.
    O tome zašto za svoje filmove bira glumce iz celog regiona i kako se protiv piraterije borio još kada je film Lepa sela, lepo gore završio na tada VHS kasetama i šta je govorio o svom novom filmu, možete pogledati u emisiji 15 minuta.
"
