file,start,end,predicted
audio/VbWkghn46OY.wav,39.4,66.2,razgovaramo sa palenim trivećem izvršnom direktorom biroza društvena istraživanja ustivću ima li zaista želje srbi da se bore protiv korupcije dobrda rekao bih da želje među građanima udruženjima građana različitih pokreta ima sve više i da građani polakoi sigurno shvataju da ne može više sreti s kršnijih ruku i da se očekuje se stvari po inerciji rješavati same od sebe
audio/VbWkghn46OY.wav,66.2,79.0,tako da inicijative za borbu protiv korupcije ima sve više definitivno ima među građanima šta je sa političarima šta je sa onima koji donosi odluku u tome pa rekao bih da je situacija ovdje malo uzročno poslebično vezana
audio/VbWkghn46OY.wav,79.0,103.3,političari odnosno institucije će raditi svoj posao sve više i sve bolje u onoj meri ukoliko građani budu prosto tražili svoja prava i podsjećali i koje su sve obaveze koje institucije treba da rade pogotovo ako govorimo o efikasnosti samih institucija neki primjeri koji se postoje u posljednjih godinu godinu i pol dana kazuju da ipak
audio/VbWkghn46OY.wav,103.3,117.0,pa ako institucije rade sve više svoj posao i da negdje povjerenje ljudi raste i ako imaju nekih razločarajućih primera da li su građani ušte svesni šta je to korupcija i kako moude se bore protiv nje
audio/VbWkghn46OY.wav,117.0,146.3,pa tu između ostalog posao i nezavisnih medija i uduženje građana dakle da ne govore samo o tome da je korupcija loša el to svi znamo da je loša i nema čovjeka koji bi rekao da je korupcija sama po sebi ok međutim u borbi proti korupcije o tome kako pojedinac građanin može da utiče na to da korupcija ne postoji o tome baš nema puno reći i ima napretkaduomistraživanja pokrenuo jedan po meni vrlo značajan projekt
audio/VbWkghn46OY.wav,146.3,174.4,formiranje lokalnih antikorupcijskih foruma odnosno usvajanje lokalnih antikorupcijskih planova možemo kažemda vidimo dokle si stiglu sa tim tako je pre 3 godine je počeo proces izrade lokalnih planova za borbu protiv korupcije na nivou gradova i opština koji je podrazumio i formiranje nezavisnih antikorupcijskih tjela na lokalnom nivou za sada postoje lokalni antikorupcijski forumi odnosno lafovi u zreljenin u kragovcu
audio/VbWkghn46OY.wav,174.4,190.3,nadamo se nišu požegi i očekujemo da se uspostavi i u bujenovcu u vranju u medveđi lebanu ubu boru kolačici dakle to su sve opštine gdje su procesi izradi ovih
audio/VbWkghn46OY.wav,190.3,217.8,antikorupcijskih dokumenata u toku rekli ste nadamo se nišu šta to znači nadamo se i nišu zato što verojtvećima jeste vjerojatno je javnosti poznato da je niš jedan od prvih gradova koji je usvojio lokalni plan za borbuprotiv korupcije sa antikorupcijskim mjerama dakle od toga je prošlo već nekih skoro dvije godine da je postojalo lokalni i antikorupcijski forum međutim da je zbog ponašanja postupanja ranije gradonačelnika posa istupa
audio/VbWkghn46OY.wav,217.8,231.2,lokalnog antiupiso forum u javnosti isti proglašen nevažećim da je tu nastao jedan period potpune čutnje i borbe ustvari za lokalni antikorijski forum i da od septembra prošle godine
audio/VbWkghn46OY.wav,231.2,261.2,je bilo za društvena istrašivanje uspostavio kontakt sa gradonačelnikom išali smo jeste novim gradonačelnikom mi pokušali smo prostor da nađemo rješenje koje će zadovoljiti i osnovna pravila i legitimiteta i legaliteta znači nije poenta da laf bude nevladina organizacija poenta je da bude naslonjeno na odluku skupštine u usvajanju lokalnog plana za borbu protiv korupcije našli smo prostor način kako da se proceduralno
audio/VbWkghn46OY.wav,261.2,289.1,osnova komisija za imenovanje članova lokalnog antikorupcijskog foruma komisija je dakle izabrana taj proces je koordinirao bio za društvena istraživanja u komisiji se nalaze pod dva predstavnika nezavisnih medija u nišu odnosno novinara i 2a predstavnika nevladinih organizacija i predstavnik agencije za borbu protiv korupcije komisija je dosada imala v sastanka radi na definirijanu kriterijuma
audio/VbWkghn46OY.wav,289.1,316.4,i pravljanju oglasa za izbor novih članova lokalnog antikorupcijskog foruma i očekuje se da će taj posao biti gotov dokumijuna dakle da ćemo dokumiuna imati ajavni poziv za građane institucije da prosto imenuju kandidate za lokalni antokoruptijski forum jel možemo da pojasi što bi trebalo čeme bi trebalo da se bave članovi odnosno čime bi trebalo se baviti  lokalni antikorupcijski forum
audio/VbWkghn46OY.wav,316.4,343.1,i koje oni ovlašćenje imaju imaju li neka ovlašnćenja da isključivo i osnovno ovlašćenja lokalnog antikorupcijskog foruma jest provođenje realizacija mera iz usvojenog lokalnog plana za borbu protiv korupcije lokalni plan podrazumijeva više mera jedan do koji se odnosi na uključivanje građana nezavisnih medija u borbu protiv korupcije uproz to promovisanje građanskog aktivizma
audio/VbWkghn46OY.wav,343.1,372.8,zatim poseban deomera se odnosi na unaprjeđenje rada javne administracije odnosno a unaprjeđenje procedura za donošenje odluka kako se kreira budžet na koji način se donose odluke kako su one predstavljene na koji način se troše budžetska sredstva itd znači podrazumijeva analizu propisa i podrazumijeva prosto otklanjanje nekih mogućih prostora gdje je prepoznato da do korupcije može doći dakle nije na lafu isključivo da
audio/VbWkghn46OY.wav,372.8,401.0,alarmira javnosti da kaže korupcija ima ovdje ili je nema ovdje nego da dele preventivno i da ukoliko prepozna da su procedure takve da su diskreciona ovlašnćenja takva da mogu da dovedu do korupcije da alarmila nadležna je i da povede inicijativu da se propisi i procedure promjene to bi trebao bude glavni posao  spomenuli ste da je laf dosada formiran onakoliko gradova srbije unišuje trenutno nekom
audio/VbWkghn46OY.wav,401.0,423.6,a u nekoj fazi mirovanja odnosno rekonstitucije  kakva sve iskustva u funkcionianju olafova u ostalim gradovima pa u ostalim gradovima izdvojio bih kao primjere dakle kragojevac kragojevac požegu zrenjanin i kao opštine odnosno gradovi koji su prvi usvojili ove planove gdje su lafovi počet rade
audio/VbWkghn46OY.wav,423.6,451.0,kao i svaka nova institucija na temu borbaprotiv korupcije prvo s čim se suočava sočekivanja građana i uopćte javnosti da se prijavljuje korupcija dakle građani su dolazili sa različitim slučajevima prijavljivali u tom smislu laf ono što može durediti to je da uspostavi uspostavi direktnu komunikaciju sa agencijom za borbu protiv korupcije i drugim nadležnim organima da te prijave prosljedi
audio/VbWkghn46OY.wav,451.0,478.0,da da informaciju kako mogu građani da pokrenu određena procedura određenu proceduru koja bi mogla da zaštiti neko njihovo ugroženo pravo dakle posredovanje u komunikaciji sa institucijama je u tim situacijama moguće i naravno ono što je moguće to je javni pritisek i kampanja da institucije rade svoj posao ukoliko ga naravno ne rade ono što je također važno to je da
audio/VbWkghn46OY.wav,478.0,506.8,lokalni antikorupcijski forumi kao nezavisna antikorupcijska aktera na lokalnom nivou imaju svoje mesto odnosno imati će svoje mestvo  akcijnom planu za novu strategiju za borbu protiv korupcije koje će ovih dana negdje ili naridnih nedala ugledati svetla dana tako da će ustvari sve lokalne samouprave imati zadodatak da razviju antikorupcijske mehanizma planove jem nišo u slučaju kape doma
audio/VbWkghn46OY.wav,506.8,535.7,odnosno zavoda za kako ve zatvorski see konkretno radi se o tome da je jedna službenica te ustanove upozorila javnost na slučajeve korupcije a kasnije se obratila za pomoć i državnim organima kao što su agencije za borbu protiv korupcije pa ča kako ne griješimi policija međutim nakon toga one preživjela doživjela jedno vrlo vrlo neprijatno iskustvo nije dobila otkaz ali je bila suspendovana
audio/VbWkghn46OY.wav,535.7,558.7,to je slučaj koji se vezuje do nekli iza ubirodi s obzirom da ste vi bili uključeni u taj proces ali možemo do em čemu se radi dokli se stigluda centar za ljudska prava breega i bilodruštvenaih istraživanja su podržali prosto uzbunjivača valentinu krstiću u cijelom ovom procesu radi se o tome da je sia u ovaj proces prvi put
audio/VbWkghn46OY.wav,558.7,587.3,prepoznato od strane svih nezavisnih tela kao bitan u smislu zaštite uzbunjivača odnosno osobe koja se odvažila da radi svoj posao a to znači da ukoliko na svom radnom mjestu u javnoj instituciji produzeću ili bilo kom pravnom licu koji koristi javna sredstva vidi da se dešava nešto što može da sluti na korupciju i da to prijavi nadležnom organu ona je to i uradila i veoma je bitno što su sve nezavisne institucije
audio/VbWkghn46OY.wav,587.3,616.9,i agencije za borba protiv korupcije i onbusman ae i povjerenik za zaštitu informacije javnog značaja dakle nastupili zajedno ne samo što su i dali stapu suzbunjivača već na pritiske koje je valinktina preživljavala su oni javno odreagovali i situacija u toliko bitna što je taj slučaj prosto u javnosti vrlo prisutan i što se razbija stereotip dao one koji prijavi korupciju on će izgubiti posao
audio/VbWkghn46OY.wav,616.9,641.0,bit će mu jako loše ništa se neće desiti dakle javni pritisak definitivno postoji slučaj je do sada dakle na tužilaštvu i ono što je bilo za društvena istraživanja sa centrom za ljudskim prava svatko radi to je da monitoriše šta se dešava sa time šta će se desiti sa ključnim prijavama daji će postupak biti pokrenut ima tu različitih informacija o tome
audio/VbWkghn46OY.wav,641.0,668.1,i prostor ta priča se neće završiti samo u ovoj medijskoj sferi valentina krstić nije bila jedina koja je jedina ako možemo d kažem žrtva čitave priče tu je bilo još nekih 7 8 imena ljudi koji su dobili otkaze ali zbog iz čisto nekih formalnih razloga one nisu mogli dobiti status uzbunjivača tačnije da dobiju zaštitu agencije a za borbo protiv korupcije  uskoro se očekuje da srbija dobije prvi zakon
audio/VbWkghn46OY.wav,668.1,696.0,o zaštiti uzbunjivače javnosti odnosno oni koji ukazuju na korupciju šta vi očekujete pretpostavnjate tu u toku i sa tim prijedlogom zakona odnosno modelom zakona da li očekujete da taj zakon bude usvojen u ovšte odnosno da li će po vašim procjenom biti primjenjivan i u kojej meri će to pomoći da svakakko godeći zakon o zaštitu izbunjivača inicijalno pomoći u rotiv korupcije ono što je međutim važno
audio/VbWkghn46OY.wav,696.0,721.8,ase zakone ove zemlje a to je da zaista počuno se primjenjuju naravno da je veliki znak pitanja i neće moći odmah da se primjene dakle sve odredbe i neće stvari početi da se dešavaju po automatizmu niti će ljudi prijavljivati više korupciju odmah zbog toga međutim opet kažem naš zadatak će biti u tome da odredbe samog zakona približimo građanima i da objasnimo ljudima
audio/VbWkghn46OY.wav,721.8,750.1,da prijaviti korupciju i nepravilnosti ne znači kraj sveta kraj života sigurnu odmazdu i sve ostalo mi kao društvo i kao institucije sa svoje strane moramo se izborimo da ljudima objasnimo da se isplati prijaviti korupciju jer je ona pogubna za sve nas moje neko iskustvo je odnosno neka moja procjena subjektivna je da građani uglavnom nisu svesni čij novac troše
audio/VbWkghn46OY.wav,750.1,779.2,javni funkcioneri točnije da je to novac porezskih obveznika odnosno svih građana birozodruštveno istraživanje je svojevremeno pokrenuo jednu inicijativu zapravo da se vratim na možda početak te priče zakonom o agenciji za borbu protiv korupcije ako ne grješim predviđa da  sve institucije koje koriste javne budžete odnosno novac poreskih obveznika može da imaju plan integriteta jel moždas šta to znači a vi ste pokrenuli inicijativu da i političke partije
audio/VbWkghn46OY.wav,779.2,805.7,u de toga i da usvoju planovi integriteta čemu to služi tako jeo zakon agenciji za borbe protiv korupcije kaže da kao što ste rekli tkoja je obaveza a razvije planove integriteta planovi integriteta su u stvari jedan antikorupcijski preventivni mehanizam znači poentre da se na osnovu na nivou jedne ustanove prosto mapiraju odnosno definiju rizici prostori za korupciju
audio/VbWkghn46OY.wav,805.7,833.3,dakle koje su turistične tačke u procedurama u načinima odlučivanjenja koje su mogućepostu da stvore potencijalnu korupciju i da se onda na nivou iste te ustanove definitšu rješenjaje to su zovu planovi integriteta oni su unastojanju rok za sve institucije da naprave svoje planove integriteta i dostave agenciji je bio čmise april so marc ove godine
audio/VbWkghn46OY.wav,833.3,854.6,to je agencija sada sve prostor procesuira i oni će biti objavljeni na sajtu agencije u smislu statistike koje koliko i šta uradio što se tiče samih planova integriteta naša inicijativa ideja je bila da i političke partije postanu obveznice planova integriteta jer smo prošli od
audio/VbWkghn46OY.wav,854.6,884.3,teod tog nekog razmišljanja da svako a baš svatko tko koristi javni novac moratda imati neki razređen mehanizam kako će da kontroliše potrošnju tog novca ne samo ono što je postalo običana tačka preko nadzornog odbora i financijskog izvještaja već morat da postoji i određeni antikorupcijski plan u sklopu same ustanove u ovom smislu političke stranke na koji način će stranka da se bori protiv korupcije u sopstveno redovima
audio/VbWkghn46OY.wav,884.3,914.1,dakle i to ne bi trebalo da bude samo plan nego bi trebalo da se vide i jasniji izvještaj o tome kako se plan da i realizuje naša idej je bila da to bude uslug za dobivanje javnih sredstava bio onom je bitno da to promišemo kao potencijalno rješenje za to je potrebno da se pro mjeni odnosno dopuni i zakona o agenciji za borbu protiv korupcije i mnoge druge stvari ali prostor mislimo da je to jako dobro da smo svjedoci različitih medijskih izvještavanja i prijave građana da
audio/VbWkghn46OY.wav,914.1,940.5,su zloupotrebe u korištenju javnih sredstava i resursa poprilično z maha i da to ne bi da bismo prostor nekako sprječili da se to dešava u korenu ovoj bonii ništa možde moda kažemo borbe protiv korupcije očito nije uzaludna nije uzaludna do god je ljudi  koji su spremni da koriste i da zaštite svoja prava i zbog toga u srbiji definitivno više stvari neće vidiite
audio/VbWkghn46OY.wav,940.5,946.2,hvala najljepše nažgost bio je palo de mitrivić ja sam predreg blago j ić bila ovje emisija 15 minuta
audio/4bWk4aiDd2U.wav,11.0,40.0,nakon što pune 3 godine niž bio ez po danicima šerifa periode koji su mnogi opisivali kao divlji zapad mnogo se očekivali od novog načelnika niške policije gospodine agrokuluviću godinu i pol danas ste točno načelo niške policije da li su građeni danas bez bedni nego što su bili pa naravno da su bezbedniji mislim da je grad niš jedan sada od najbezbednijih gradova ovakve veličine u srbiji u ministarstvu uopšte
audio/4bWk4aiDd2U.wav,40.0,65.7,i svi pokazatelji ukazuju na to da je bezbennost podignuta na jedan visoki nivo i da su rezultati koji se ostvaruju po uopće ključnim stvarima oko bezbenosti sve bolji i bolji tako da mislim da je niš jedan od bezbenih gradova imali smo prea nekoliko dana slučaj da je jedan mladić pretučen oiš
audio/4bWk4aiDd2U.wav,65.7,81.9,taj uopćete je pričao o vršnjačkom nasilju odnosno nasilju među mladima i da budem precizniji je nešto o čemu se dosta govori u medijima da li mislite li građani djelile vaš utisak da je niš bezbedan pa znate šta ovakav grad koji ima 30 stanovnika
audio/4bWk4aiDd2U.wav,81.9,110.1,ne može da sigurno prođe da se ne dese neke tuče ili ša znam narušavanje javno reda i mira ali nije to učestala pojava u gradu nišu kao npr u ostalim gradovima ovakve veličine i druga stvar mi smo baš i pojačali te kontrole i ugostiteljskih objekata u nošnim satima i parkova i svih javnih mesta gdje se mladi okupljuju i imamo tu
audio/4bWk4aiDd2U.wav,110.1,135.3,rezultate u onom smislu da je zabrinjavajuće da se nalaze kod tih mladih ljudi toliko noževa bez bolpalica ovaj raznih drugih predmeta koji mogu da posluže za nanošenje j telesnih povreda što znači da preporučujem mladim ljudima da to ne nose da izlaze u provod da se provode sa svojim društvom
audio/4bWk4aiDd2U.wav,135.3,149.5,a ne da izađu sa namjerom da se s nekim obračunamju posebno ako se imao u vidu da se to dešava u 3 4 u ujuušto znači da su i pod utjecajom alkohola  baš zbog toga smo pojačali maksimalno te kontrole
audio/4bWk4aiDd2U.wav,149.5,176.1,a ja opet kažem u ovakvom jednom gradu mogu da se dese takve incidentne situacije  na nama je sada što prerasvetljimo da vidimo točno o čemu se to radilo jer imali smo i konfuzne izjave s obzirom da nije bilo svedoka nije bilo ništa jučer i danas je intenzivno radit da se to rasvetli i a očekujem da ću toku ovih dana da to bude rasvetljeno do kraja i da će vinovnici da bude sančijunis
audio/4bWk4aiDd2U.wav,176.1,203.8,kažete da policija radi koliko sam shvatio sada što može da li postoji još nešto tko je kriv šta je uzrok problema po vama kako može da se rešite i problem da mladi ne izlaze sa palicama i noževima u grad znate šta znači problem je uopte društva jer to je društveni problem nije samo to problem policije problem je i porodice problem je i vaspitnih ustanova iz svega ostalog znači naravno
audio/4bWk4aiDd2U.wav,203.8,220.8,policija kao policija ne možda bude na svakom koraku gradu bi da kažem štitila taj poredak i ne možemo mi sad da imamo grad ima 300 ilje policajaca 300 ilje stanovnika da ima 3s0e ilje policajaca ali činjenica je to da
audio/4bWk4aiDd2U.wav,220.8,248.9,gledajući pokazatelje koje mi stalno o stanju bezbrenosti i na nivo ministarstva i drugim policijskim upravama vidimo da je niž jedan od najbezbenijih gradova i najmanje ima tih incidentni situacijaneposredno nakon što ste postali načelnik policije desile su se neke što bi se reklo čistke načelnici pojedinih uprava pri policiji su smenjeni da li je to dalo efekta naravno da je ovaj
audio/4bWk4aiDd2U.wav,248.9,278.8,dovelo do pozitivnog efekta desilo se i pojedine smene drugo desilo se i to da su radna mesta koja su bila ključna za funkcioniranje policijske uprave tj linija po policijskim upravama nisu bila popunjena t je 26 kadrovskih radnih mesta vrlo bitni to je sad popunjeno pokušali smo da to postavimo stručne ljude čiste ljude profesionalce mi smo do sad popunili već 19 mesta
audio/4bWk4aiDd2U.wav,278.8,306.9,drugo izvršili smo koliko ih ima 26 je bilo nepopunjeno 19 smo popunili 6 je u postupku popune i ostataktih ali su ključne linije postavljenezači tako da to je dalo rezultata i evo mogu da vam kažem samo npr po privredi po narkomaniji po klasici po saobraćaju ubedljivosu bolji rezultati u odnosu na isti period prošle godine
audio/4bWk4aiDd2U.wav,306.9,333.3,baš sa popunom tih kadrovskih rješenja jer ima istinu u tome da se protiv nekih od tadašnjih načelnika tih uprava odnosno šefova vode neke interne istrage odnosno je čak pokrenu to neštoi zvan ičinije da kažem na više nivo pa sad vam kažem služba unutai kontrole ona radi svojdeposla i oni to rade e sad ja nisam u toku dokle to stiglo i
audio/4bWk4aiDd2U.wav,333.3,360.7,šta protiv koga se sve to vodi ali sigurno je da se provjeravaju sve prijave protiv tih određenih kolega koji su da kažem s moje strane moje je bilo da s menim i da postavim adekvatne ljude i adekvatan kadar da ova policijska uprava zadovoljistanju bezbelnosti na terenu s time što ja opet kažem
audio/4bWk4aiDd2U.wav,360.7,390.5,policijska uprava niš nije samo policijska uprava koja je pokriva grad niš ona pokrivat ceo niševski okrug znači ražanje aleksinac svrlji ovaj gađin han doljevac merošinu i ove gradske opštine ovdje tj grad niš tako da u suštini evo ja mogu da kažem i to da za ovih 8 mjeseci prpolicijska uprava išima bolji procjenat rasvjetljavanja nego uopće ministarstvo znači prošle godine za ovaj period od 8 mjeseci imali smo procjenat rasvjetljavanja
audio/4bWk4aiDd2U.wav,390.5,420.4,40 sad imamo 54 procijenana rasvetljavanje druga stvar smanjili smo broj uopće mogu ovi pokazatelj npr teške krađe ovaj krađe prošle godine bilo 990 ove godine 920 teške krađe prošle godine 1ju 230 ove godine 890 drugo razbojničke krađe prošle godine 82 ove godine 46 znači u svemu
audio/4bWk4aiDd2U.wav,420.4,450.0,smanjili smo i broj tih krivičnih djela a povećali efikasnosti povećali da kažem rasvjetljavanje dela sjnem  dokle se stiglo sa istragom obistvu gorđa stojanrovića na dulonskoj pijati ona bomba podmetnuta isl aktivna istraga i to je vrlo težak predmet ja sam mislio da ćemo brže da to rasvetlimo još je da kažem u fazi raznih provjera
audio/4bWk4aiDd2U.wav,450.0,471.6,i naravno ja kao profesionalac očekujem da ćemo to do kraja da rasvetlimo kad će to sada ja to ne mogu da licitiram sa vremenom jeste teško posebno je teško za dokazivanje svega toga ali ja opet kažem radimo sve na tome da se taj slučaj rasvetli do kraja šta se dešava sa šan dermerijom
audio/4bWk4aiDd2U.wav,471.6,498.8,imamo česte situacije u posljednje vrijeme naročito da su mnogi pripadnici pogotovo niškog odreda žandermerije povezani sa nekim kriminalnim aktivnostima bezaodrža da li su to ubistva da li je to čak glasineo na vodnom reketiranjukako tu s te stvari da li tu policija ima bilo kakve ingerencije tko to radi kžrmri tu je viadila služba unutrašne kontrolea naravno u ovom delu kada se radi o krilišieima radimo i mi
audio/4bWk4aiDd2U.wav,498.8,523.3,mi gde su god bili pripadnici žandarmere učestvovali u bilo kom odelu mi smo to procesuirali tako da je 3 ili 4tir pripadnika žandarmere j uhapšen od da kažem prošle godine do sada jer nije to visok procjenat u odnosu na broj pripadnika žandarmerije da toliko veliki broj pripadnika tog
audio/4bWk4aiDd2U.wav,523.3,548.4,trebalo bi iti ako ja ne grješim elitnog odreda da bude povezan sa kriminalom bili ste i za menikomandanta žandamerij ili bio ako negriješina izvršilo s dužnosni komandante  bio sam i to mislim da kako je to moguće až žadarmere ima preko trijed pripadnika uopće sigurno da i tu ima tih koji sebi dozvolio da se ponašaju tako da se
audio/4bWk4aiDd2U.wav,548.4,576.2,da kažem kriminalno ponašaju i da uđu u te neke kriminalne radnje mislim da i njihova komanda radi sve na tome da se od tih pojedinaca žandar merja o čisti i da žandarmerija stvarno i treba da bude elitna jedinica ovog ministarstva i zasužioa da bude elitna jedinica ja sam ovdje čak i uveo da žandarmerija sa našim interventnim patrolama zajednički patroliraju
audio/4bWk4aiDd2U.wav,576.2,604.7,u gradu nišu i mogu da kažem da su izuzetni rezultati i da ima tu izuzetno časnih poštenih i dobrih profcionalaca e sad ima i kod mene u političskoj upravi pojedinaca koje smo procesuirali zbog obavljenja nekim radnjama koje nisu dozvoljene čak smo u veliki broj slučajeva smo išli i sa prestankom radnog odnosa sa hapšenjima naših policijskih službenika tako da
audio/4bWk4aiDd2U.wav,604.7,626.0,mi činimo sve da očitimo službu od takvih pojedinaca malospre ste rekli da je povećana efikasnost što se tiče otkrivanja odnosno rasvjetljavanja razni krivišnih dala pljački itd stalno skoro svakog dana stižu se oštenje iz policije da su uhapšeni dileri drogi da je uhapše netko tko proizvodio drogu
audio/4bWk4aiDd2U.wav,626.0,655.8,međutim stalno u tim su opštenjima je sve to po gram 2 3ri pet nešto zašto građani smatraju da je mala količina i često i nas pitaju kada će da pada netko veći što bi rekla sve št to neke male ribe kada će neka krupnija karikulamislim da ako stižu takva saopštenja grm 2 da to nije tačno mi smo do sada otkrili 11 laboratorija
audio/4bWk4aiDd2U.wav,655.8,685.1,10 proizvodjla marihuana bilo je zaplena po 30 kg 40kg itko da itd skorosno sad u hapsivi dvojcu kod njih smo našli 150g heroina i tda ita d rezultati narkomani u odnosu na prošlu godinu su izuzetno izuzetno bolji posebno oko uličnih dilera oko tih zaplena i toga svega tako da možda se ljudima čini
audio/4bWk4aiDd2U.wav,685.1,713.4,da je to malo ali mislim da je dosta u rađeno i da će na tome da se potenciraju u narednom periodu da se maksimalno prati to i da bude služba što efikasnija u otkrivanju tih dela što kaže djelovanja drogo činjenica i drugo gdje ima puno korisnika zavisnika da ima i drogo mislim e sad
audio/4bWk4aiDd2U.wav,713.4,740.4,mi radimo sve na tome da smanjimo to na minimum ali i ja opet kažem ako ima toliko korisnika pa oni ne au drogu u beogradu nabavljalju ništu  što znači da i dalje je prisutna narkomanija tj droga na ulicama ali opet kažem mi činimo sve da toga bude što manje i da služba bude u djelu rasvjetljavanja što efikasnijei
audio/4bWk4aiDd2U.wav,740.4,769.7,nička policija je intenzivirala bar takav utisak se tiče neke napore što se tiče saovrećaja točnije kontrole vozača koji upravljaju to bilia dok su pijani kakvi su tu rezultati evo sa amkaž ovaj rezultati su izuzetno izuzetno dobri to znači da ima mnogo pijanih vozača evo sad vam kažem jedan podatak što se tiče toga vozačazai
audio/4bWk4aiDd2U.wav,769.7,793.8,u prošloj godini otkriveno je znači vozača poducijamaalcola 720 zapričam za osa mjeseci u ovoj godini 11460 za augus mesec u prošloj godini u augustu 40 vozač u ovoj godini u augustu 226 vozač poduciamao tako da je to stvarno velika
audio/4bWk4aiDd2U.wav,793.8,823.4,brojka i ivoivše pio ili vi više radite imam ošće da najviše ima toga da mi više radimo mi više otkrivamo to vjerojatno ja ne vjerujem da prošle godine nisu pili da su prošle godine svi trezni upravljali u vozilima ali vjerojatno je veća aktivnost saobraćene policije na otkrivanju svega toga i to je doprinijelo da se smanjio broj saobraćanih nezgoda
audio/4bWk4aiDd2U.wav,823.4,837.6,vtako da npr u prošloj godini saobraćanjeh nezgoda za pričom za 8 meseci bilo je 408 ove godine 360 znači smanjilo se za 11
audio/4bWk4aiDd2U.wav,837.6,857.2,smanjilo se sa nastradalim licima znači to sa materijalnom štetom uopte imamo smanjenje broja nezgoda posebno sa tim težim posljedicama kao što su teške teresne povrede pogibije i uopće povredu dobro ako budemo za godinu dana ponovno razgovarali
audio/4bWk4aiDd2U.wav,857.2,879.6,kakve brojke očekujete povećanje broja vozača podeisa malokola ili smanjenje točnije da li će ove akcije da utiču preventivno ili mislite da će vozači nastavitia ja mislim da će da utiču preventivno jer je sigurno i to da sad imamo i kaznene poene da će mnogi da ostanu i bez vozačkih dozvola da će da idu na ponovno polaganje
audio/4bWk4aiDd2U.wav,879.6,902.3,idoobuku i tome slično i lično mislim da će da to bude manji broj ali i apelujem na svevozač da ne sedaju za volan poducem aloola jer su bukvalno zlo i za sebe iza onog drugog učasnika u soovrćaju tako da mi ćemo u svakom slučaju da nastavimo
audio/4bWk4aiDd2U.wav,902.3,931.1,sa kontrolom usaobraćaju i brzine i alkolisanosti zato što su to najčešći uzorci i saovrćinih nezgoda tako da nam je bitno da povećamo maksimalno bezbednost svih učesnika u saobraćju ali ja opet svi učesnici usaovrćju mora da prvo sačuvaju sebe ja sam imao prilike ličnosti u verim da devojka prelazi van pešačkog prelaza razgovara mobilnim telefonom i opte ne gleda
audio/4bWk4aiDd2U.wav,931.1,957.2,ovaju traci u koje zakoračuje znači van peopa tako da svi su učasnici u sa o i pešaci i biciklisti i vozači automobila mi smo imali slučaj bicikliste koga smo ovaj prilikom kontrole alkotestiranja ima je 42 prmilijarku a vosi bicil pa to je bilo jamisiprno 6 7 mjeseci ne znam tako da drugo imali smo slučajeve isto
audio/4bWk4aiDd2U.wav,957.2,982.7,vozača automobila koji su imali po 5 prmila 6 promila 4 promila 3 promila pa onda kažu da li to kaže uniš su sve kapitalci a kam nije nego nego mi radimo i otkrivamo msli to je činjenica  sad ima toga u svakom gradu ali je činjenica koliko se radi na otkrivanju toga i procuiran ništa očekujemo da naredne godine da imamo kakvi će biti rezultati hvala vam što ste bili naš gost
audio/4bWk4aiDd2U.wav,982.7,990.2,bila jeovo je misija 15 minuta razgovarali smo sa načelnikom policijski upravoništvu srđanom grekuloviće moje ime i pretrag blagojevći
audio/G5xfUbtKN4E.wav,11.0,39.0,da li se čuje glas franjanac u skupštini srbije koliko su jednom poslovniku važni amandmani i kakva je trenutna politička situacija u vranju reći će nam narodni poslovnik i predsjednik okružnog odbora sns z općinski okrug draga nikulić gospodine nikoliću imali mestu skupštini srbije za probleme građana vranijapalmen12azopunouić
audio/G5xfUbtKN4E.wav,39.0,66.6,u radu kao postanik i to član odbora za ustavno pitanje i zakonodavstvo i kao član odbora za pravosuđe i meću u vidu da već imam iskustvo i meni drugi mandat znam kako funkcionnišće znam metodologiju rada parlamenta srbije i pokušao sam da na sve moguće načine utisem perčat grada vranja dakle dolazi u parlament srbije i mislim da sam u tome uspeo
audio/G5xfUbtKN4E.wav,66.6,95.0,trudim se da što češće govorim da temet budu uvijik interesantno zagrađene srbiji naravno i vrozan zagrađane vranja ono što sam uspeo to će procjeniti građani na sledešim izborima ja mislim da do sada nije bilo nekoga ko je dolazi iz ranja a da je toliko puta bio za govornicom parlamente srbije mislim da sam pravi predstavnik
audio/G5xfUbtKN4E.wav,95.0,124.8,i vranja i činskog okruga i to su neke ocenesvih ljudi koji su u mom okruženju dakle srpska napredna stranka ima poslanike u parlamentu koji je izranja i koji može da predstavljana najbolji moguće način rbiičiti u dužnu srbiju jer je u nekom branim periodu čitavoi geografskido srbije zapostavljen kao u ekonomskom tako i u financijskom smislu i zaista pokušano saostalim kolegama
audio/G5xfUbtKN4E.wav,124.8,151.8,da se nametnemo ovisli da i neki kolege š su vama agiilne u parlamentu tako da je ono što semene tiče za sada sam zadovoljan a kako će naredne 3ri godine biti u tom parlamentu ne znam očekuje da ćebiti još bolje i da ćemo se onetii kroz investiciju na cirkluse koje očekujemo sada  ovoga što semo dobili da ktu zaoćete pregovora za ulazaksrbu u eua
